Date,County,Active Dem,Active Rep,Active Uaf,Total Active,Inactive Dem,Inactive Rep,Inactive Uaf,Total Inactive,Grand Total,Year,Month,Label,Active Dem_change,Active Rep_change,Active Uaf_change,Total Active_change,Inactive Dem_change,Inactive Rep_change,Inactive Uaf_change,Total Inactive_change,Grand Total_change
2014-11-28,Ouray,935,1295,1196,3426,187,306,375,868,4294,2014,nov,DEM,-0.018887722980062915,-0.012204424103737566,-0.050793650793650835,-0.027809307604994338,0.11976047904191622,0.05517241379310356,0.23355263157894735,0.14060446780551916,0.00210035005834297
2014-11-28,Rio Grande,2016,2674,1604,6294,429,496,519,1444,7738,2014,nov,Swing,-0.01850048685491723,-0.01799485861182515,-0.06143943826799303,-0.029602220166512483,0.10852713178294571,0.1046770601336302,0.2846534653465347,0.1645161290322581,0.0015531969971525061
2014-11-28,Phillips,436,1464,654,2554,134,319,265,718,3272,2014,nov,REP,-0.06437768240343344,-0.0406290956749672,-0.06571428571428573,-0.05126300148588414,0.2761904761904761,0.25098039215686274,0.2155963302752293,0.24221453287197225,0.0006116207951070152
2014-11-28,Pitkin,4161,2099,5281,11541,1234,802,2018,4054,15595,2014,nov,DEM,0.004587155963302836,0.0004766444232602307,-0.046922938097816225,-0.02037178507766746,0.003252032520325132,0.008805031446540879,0.15248429468874924,0.07362288135593231,0.0024426303271838368
2014-11-28,Prowers,1307,2708,1688,5703,237,414,537,1188,6891,2014,nov,REP,-0.02097378277153561,-0.01848495831823127,-0.07456140350877194,-0.03632984116255489,0.10232558139534875,0.1532033426183843,0.34586466165413543,0.22096608427543685,0.0
2014-11-28,Pueblo,39598,22684,27222,89504,7197,4030,8671,19898,109402,2014,nov,DEM,-0.015905363089616764,-0.010987094523892571,-0.04811525281488216,-0.024713420215316195,0.10062700718764339,0.07380762057021051,0.1953405017921146,0.13404764618716514,0.0007684004464041383
2014-11-28,Rio Blanco,335,2542,744,3621,80,378,361,819,4440,2014,nov,REP,-0.023323615160349864,-0.01050992604126122,-0.07692307692307687,-0.026089295320064543,0.09589041095890405,0.1020408163265305,0.21140939597315445,0.1470588235294117,0.0018050541516245744
2014-11-28,La Plata,10174,10383,11694,32251,2991,2823,4764,10578,42829,2014,nov,DEM,-0.01031128404669257,-0.009728183118741018,-0.051889087076374296,-0.025620109368863053,0.04216027874564454,0.03824935638102245,0.1622346913881434,0.09186622625928975,0.0009816065627410442
2014-11-28,Routt,4321,4453,6134,14908,989,942,1858,3789,18697,2014,nov,DEM,-0.013470319634703243,-0.015040920150409254,-0.047515527950310554,-0.028225017925819662,0.08205689277899353,0.09534883720930232,0.22883597883597884,0.1530736457699331,0.0037579857196543553
2014-11-28,Saguache,1642,789,1147,3578,289,136,290,715,4293,2014,nov,DEM,0.006127450980392135,0.0063775510204082675,0.005258545135845782,0.005903851560303597,-0.03344481605351168,-0.02857142857142858,-0.030100334448160515,-0.031165311653116534,-0.0004656577415599328
2014-11-28,San Juan,167,135,281,583,34,29,68,131,714,2014,nov,DEM,0.0,-0.04255319148936165,-0.06020066889632103,-0.03953871499176276,0.030303030303030276,0.20833333333333326,0.3877551020408163,0.23584905660377364,0.0014025245441795509
2014-11-28,San Miguel,2043,826,1859,4728,627,297,901,1825,6553,2014,nov,DEM,-0.01447178002894356,-0.014319809069212375,-0.048618219037871,-0.028160328879753393,0.04849498327759205,0.04946996466431086,0.1333333333333333,0.08890214797136031,0.0018345818682159454
2014-11-28,Sedgwick,265,867,370,1502,22,84,76,182,1684,2014,nov,REP,-0.01851851851851849,-0.010273972602739767,-0.02631578947368418,-0.01572739187418082,0.375,0.1200000000000001,0.13432835820895517,0.1518987341772151,0.0
2014-11-28,Summit,5067,4223,8071,17361,2090,1722,4738,8550,25911,2014,nov,DEM,-0.004127358490566002,-0.007287259050305583,-0.04811888194362546,-0.02581224398181925,0.01407083939835041,0.018934911242603603,0.09675925925925921,0.059348283979680394,0.0007338173953344018
2014-11-28,Teller,2587,7567,5418,15572,377,979,842,2198,17770,2014,nov,REP,0.0077911959485781335,0.010820197702377854,0.007437709185570851,0.009137450586481854,-0.05276381909547734,-0.046738072054527735,-0.028835063437139596,-0.041012216404886614,0.002651921232297072
2014-11-28,Washington,270,2077,483,2830,68,210,173,451,3281,2014,nov,REP,-0.02527075812274371,-0.009537434430138325,-0.06395348837209303,-0.02076124567474047,0.17241379310344818,0.09375,0.23571428571428577,0.15641025641025652,0.00030487804878043256
2014-11-28,Park,2171,4556,3973,10700,473,819,1066,2358,13058,2014,nov,Swing,-0.019421860885275533,-0.0159827213822894,-0.044262689439499625,-0.027361148986455808,0.09744779582366592,0.09491978609625673,0.20861678004535156,0.14410480349344978,-0.0003062318174857914
2014-11-28,Adams,73644,53574,78683,205901,19165,12552,24938,56655,262556,2014,nov,DEM,-0.017647765016607253,-0.012770191829288513,-0.054711246200607855,-0.030921866984200186,0.08405452797103918,0.06943852773281067,0.23989459553522607,0.14387530537664794,0.0021221374045801156
2014-11-28,Grand,2004,4084,3309,9397,466,622,1102,2190,11587,2014,nov,Swing,-0.00988142292490124,-0.004873294346978585,-0.03612001165161671,-0.01715301746679221,0.028697571743929284,0.036666666666666625,0.127942681678608,0.07881773399014769,-0.0003450953325856432
2014-11-28,Jefferson,103271,112302,130401,345974,23024,21839,34560,79423,425397,2014,nov,DEM,-0.01266778844315275,-0.008764729246656944,-0.041556723383925576,-0.022523209755160423,0.07088372093023265,0.05957983600989758,0.2122487635483532,0.12465307278391391,0.0019572928590607663
2014-11-28,Alamosa,2911,2253,2132,7296,595,376,784,1755,9051,2014,nov,DEM,-0.024136775058665738,-0.011842105263157876,-0.08182601205857021,-0.038101516150296666,0.12903225806451624,0.10588235294117654,0.3378839590443685,0.20784583620096342,0.001438371321088816
2014-11-28,Arapahoe,104982,100910,113729,319621,24332,15763,30097,70192,389813,2014,nov,DEM,-0.021265487633200686,-0.012496697231546117,-0.06855855855855852,-0.035979490272960324,0.11640284468914897,0.10555477626595589,0.40896961752726924,0.2225589577454976,0.002182721280118427
2014-11-28,Archuleta,1733,3775,2113,7621,516,851,869,2236,9857,2014,nov,Swing,-0.03668704836020009,-0.03575989782886335,-0.05627512282268865,-0.04174525336351065,0.1834862385321101,0.20538243626062314,0.17273954116059387,0.18746680828465223,0.002135014233428212
2014-11-28,Baca,682,1178,591,2451,72,138,152,362,2813,2014,nov,REP,-0.01729106628242072,-0.021594684385382035,-0.060413354531001606,-0.03007518796992481,0.22033898305084754,0.2321428571428572,0.3944954128440368,0.2928571428571429,0.002137513359458554
2014-11-28,Bent,775,847,589,2211,174,122,227,523,2734,2014,nov,Swing,-0.023929471032745564,-0.011668611435239229,-0.06507936507936507,-0.03068829460762823,0.11538461538461542,0.0990990990990992,0.23369565217391308,0.15964523281596454,0.0007320644216690653
2014-11-28,Boulder,79276,35627,72967,187870,22379,10757,33021,66157,254027,2014,nov,DEM,-0.006080665989644074,-0.009921076033792775,-0.0423524162007507,-0.021199443573218568,0.04098055633082143,0.04113433991482762,0.12853725222146273,0.08294319855950238,0.003944211928277097
2014-11-28,Broomfield,10514,11752,14043,36309,2151,2014,3544,7709,44018,2014,nov,DEM,-0.00923482849604218,-0.008270042194092775,-0.038545803094618636,-0.02047588216251217,0.06961710591745396,0.058328954282711454,0.2083191271735425,0.12589455235869718,0.0023454400546509824
2014-11-28,Chaffee,2997,4412,4019,11428,483,618,1012,2113,13541,2014,nov,Swing,-0.01544021024967146,-0.01275453121503689,-0.04446029481692815,-0.024831470261967747,0.1103448275862069,0.10951526032315972,0.24477244772447726,0.17063711911357338,0.0012570245489500476
2014-11-28,Cheyenne,157,862,282,1301,20,63,53,136,1437,2014,nov,REP,-0.006329113924050667,-0.004618937644341847,-0.017421602787456414,-0.0076277650648359785,0.05263157894736836,0.16666666666666674,0.12765957446808507,0.1333333333333333,0.004192872117400492
2014-11-28,Clear Creek,1957,1950,2481,6388,348,342,656,1346,7734,2014,nov,DEM,-0.021010505252626266,-0.015151515151515138,-0.06093868281604842,-0.03519105875245432,0.11897106109324751,0.1140065146579805,0.31200000000000006,0.2039355992844365,-0.000646078304690545
2014-11-28,Conejos,2365,1703,670,4738,402,260,213,875,5613,2014,nov,DEM,-0.009631490787269659,-0.02070155261644624,-0.05099150141643061,-0.019656528036416265,0.07486631016042788,0.17647058823529416,0.2529411764705882,0.14379084967320255,0.002679528403001008
2014-11-28,Costilla,1621,325,409,2355,169,78,156,403,2758,2014,nov,DEM,0.001854140914709479,0.009316770186335477,0.0,0.0025542784163474774,-0.028735632183908066,-0.012658227848101222,-0.012658227848101222,-0.019464720194647178,-0.0007246376811593791
2014-11-28,Crowley,436,917,395,1748,94,93,124,311,2059,2014,nov,REP,-0.015801354401805856,-0.010787486515641875,-0.06619385342789597,-0.025097601784718315,0.10588235294117654,0.1625000000000001,0.29166666666666674,0.1915708812260537,0.0024342745861734016
2014-11-28,Kiowa,170,550,233,953,15,37,37,89,1042,2014,nov,REP,0.00591715976331364,0.0,-0.004273504273504258,0.0,-0.0625,-0.05128205128205132,0.0,-0.03260869565217395,-0.002870813397129135
2014-11-28,Custer,435,1945,662,3042,73,213,185,471,3513,2014,nov,REP,-0.02684563758389258,-0.016683518705763345,-0.0702247191011236,-0.030283710551482268,0.19672131147540983,0.196629213483146,0.35036496350364965,0.25265957446808507,0.0
2014-11-28,Weld,32044,53255,52287,137586,7148,8135,14428,29711,167297,2014,nov,Swing,-0.01961144255774816,-0.012571153097361565,-0.05439913192874579,-0.030490511792436226,0.10427931407384516,0.11453623784080014,0.27545968882602545,0.18446021368202836,0.0017964394569962572
2014-11-28,Dolores,371,612,390,1373,48,75,137,260,1633,2014,nov,REP,0.0,-0.01449275362318836,-0.04878048780487809,-0.020684736091298173,0.0,0.15384615384615374,0.18103448275862077,0.1353711790393013,0.0012262415695891704
2014-11-28,Douglas,37418,89921,59793,187132,7986,16445,15987,40418,227550,2014,nov,Swing,-0.013030175142435096,-0.010465269830090662,-0.0451300723422603,-0.022314174803947706,0.07382008874546186,0.07098664929990228,0.22440070460289507,0.1274512538704009,0.0013113195923468712
2014-11-28,Eagle,7359,7253,11403,26015,1773,1616,4006,7395,33410,2014,nov,DEM,-0.007819873264122923,-0.010774686306601167,-0.04144250168123742,-0.023644210921373587,0.05472932778108275,0.06526038233355314,0.14883854316030964,0.10620792819745706,0.002400240024002409
2014-11-28,El Paso,69727,146068,118714,334509,21834,28959,42392,93185,427694,2014,nov,Swing,-0.025287966897785785,-0.014206366881955534,-0.050698098421481874,-0.029742170708573767,0.09806879903439958,0.09102211505858415,0.18738446025432753,0.13461749199430173,0.001878695314037282
2014-11-28,Elbert,2109,8833,4978,15920,402,1370,1164,2936,18856,2014,nov,REP,-0.02089136490250698,-0.017245215843346706,-0.05683971201212579,-0.030450669914738104,0.1166666666666667,0.14452798663324984,0.37914691943127954,0.22282382340691376,0.0018596248870941245
2014-11-28,Fremont,5034,10851,8139,24024,885,1497,2082,4464,28488,2014,nov,REP,-0.01602814698983579,-0.010757589570608128,-0.05503308951584818,-0.027289659081706996,0.11601513240857497,0.09831254585473226,0.3028785982478097,0.18913159296750126,0.001265288907633888
2014-11-28,Garfield,6802,9337,12559,28698,998,1477,2431,4906,33604,2014,nov,Swing,0.013861976449545343,0.012140921409214078,0.01045940944565138,0.011811162429926414,-0.05760151085930121,-0.06989924433249373,-0.033399602385685845,-0.049593180937621106,0.002356450410141653
2014-11-28,Gilpin,1233,1138,1747,4118,154,124,291,569,4687,2014,nov,DEM,0.01565074135090616,0.00797165633303809,0.013341067285382868,0.012539955741332598,-0.03749999999999998,-0.05343511450381677,-0.03960396039603964,-0.04208754208754206,0.005578202102552998
2014-11-28,Gunnison,2756,2536,4095,9387,689,628,1677,2994,12381,2014,nov,DEM,-0.02269503546099294,-0.014380101049358718,-0.07977528089887642,-0.046327339225845754,0.11488673139158578,0.0883882149046793,0.2979876160990713,0.20386007237635706,0.004136253041362448
2014-11-28,Hinsdale,102,399,136,637,10,65,31,106,743,2014,nov,Swing,-0.037735849056603765,-0.043165467625899234,-0.08724832214765099,-0.05208333333333337,0.6666666666666667,0.38297872340425543,0.9375,0.536231884057971,0.0026990553306343035
2014-11-28,Huerfano,2029,1099,1053,4181,312,215,330,857,5038,2014,nov,DEM,0.0034619188921860555,0.012903225806451646,0.011527377521613813,0.007955641272902714,-0.01577287066246058,-0.0444444444444444,-0.023668639053254448,-0.026136363636363624,0.0019888623707240427
2014-11-28,Jackson,113,694,168,975,21,112,44,177,1152,2014,nov,REP,-0.00877192982456143,0.0,0.012048192771084265,0.0010266940451746365,0.0,-0.01754385964912286,0.0,-0.011173184357541888,-0.0008673026886383273
2014-11-28,Delta,3219,8474,5733,17426,711,1405,1601,3717,21143,2014,nov,REP,-0.014993880048959629,-0.0038791583401904806,-0.030605343253297224,-0.014867997060319937,0.08054711246200608,0.03232916972814115,0.13305024769992913,0.08304195804195813,0.0010416173476635038
2014-11-28,Denver,168232,54728,126021,348981,49787,21098,57891,128776,477757,2014,nov,DEM,-0.019015353396348522,-0.020001790670606145,-0.06056133288605614,-0.03458530553304029,0.08468409586056636,0.06351446718419185,0.1788506964242078,0.12129286174529375,0.002997927902772979
2014-11-28,Kit Carson,614,2421,1064,4099,149,393,468,1010,5109,2014,nov,REP,-0.012861736334405127,-0.014250814332247508,-0.09754028837998308,-0.037115339440920825,0.05673758865248235,0.12285714285714278,0.3371428571428572,0.20095124851367419,0.002157708905453193
2014-11-28,Yuma,830,2981,1499,5310,139,365,406,910,6220,2014,nov,REP,-0.0024038461538461453,-0.0016744809109175973,-0.04643765903307884,-0.014842300556586308,0.007246376811594235,0.04584527220630363,0.23030303030303023,0.11383108935128528,0.0020944095376187466
2014-12-28,Grand,2006,4083,3343,9432,457,609,1089,2155,11587,2014,dec,Swing,0.0009980039920158834,-0.0002448579823701724,0.010275007555152538,0.003724592955198558,-0.01931330472102999,-0.020900321543408373,-0.011796733212341204,-0.01598173515981738,0.0
2014-12-28,Gilpin,1233,1135,1754,4122,153,124,289,566,4688,2014,dec,DEM,0.0,-0.002636203866432374,0.00400686891814539,0.0009713453132589311,-0.00649350649350644,0.0,-0.0068728522336769515,-0.005272407732864637,0.00021335609131645228
2014-12-28,Garfield,6818,9390,12666,28874,625,887,1232,2744,31618,2014,dec,Swing,0.0023522493384298127,0.005676341437292454,0.008519786607213975,0.00613283155620592,-0.37374749498997994,-0.39945836154366965,-0.49321266968325794,-0.4406848756624542,-0.05910010713010361
2014-12-28,Fremont,5044,10923,8289,24256,862,1464,2033,4359,28615,2014,dec,REP,0.0019864918553833544,0.006635333149018541,0.018429782528566196,0.009657009657009663,-0.025988700564971712,-0.022044088176352727,-0.023535062439961618,-0.02352150537634412,0.004458017410839732
2014-12-28,Elbert,2109,8857,5010,15976,400,1331,1130,2861,18837,2014,dec,REP,0.0,0.002717083663534403,0.006428284451587052,0.0035175879396984744,-0.00497512437810943,-0.02846715328467153,-0.029209621993127155,-0.025544959128065425,-0.0010076368264743119
2014-12-28,El Paso,70354,147156,120920,338430,18652,24811,35879,79342,417772,2014,dec,Swing,0.008992212485837703,0.00744858559027306,0.018582475529423714,0.011721657713245293,-0.14573600806082254,-0.1432369902275631,-0.15363747876957912,-0.1485539518162794,-0.02319882906938142
2014-12-28,Eagle,7385,7273,11507,26165,1761,1618,3997,7376,33541,2014,dec,DEM,0.0035330887348825613,0.0027574796635874144,0.009120406910462231,0.005765904285988777,-0.006768189509306244,0.0012376237623761277,-0.0022466300549176532,-0.0025693035835023803,0.003920981741993401
2014-12-28,Douglas,37641,90602,60752,188995,5995,11933,11690,29618,218613,2014,dec,Swing,0.005959698540809244,0.0075733143537104475,0.016038666733564133,0.009955539405339442,-0.24931129476584024,-0.27436910915171786,-0.2687808844686308,-0.2672076797466475,-0.03927488464073825
2014-12-28,Dolores,371,615,396,1382,48,75,138,261,1643,2014,dec,REP,0.0,0.004901960784313708,0.01538461538461533,0.00655498907501828,0.0,0.0,0.007299270072992803,0.0038461538461538325,0.006123698714023185
2014-12-28,Denver,168836,55015,127668,351519,49262,20900,57233,127395,478914,2014,dec,DEM,0.0035902800894003217,0.005244116357257633,0.013069250363034746,0.007272602233359349,-0.010544921365014948,-0.009384775808133461,-0.011366188181237136,-0.010724047959247085,0.0024217332242122414
2014-12-28,Delta,3223,8478,5771,17472,535,1056,1240,2831,20303,2014,dec,REP,0.0012426219322771992,0.0004720320981825843,0.006628292342578002,0.002639733731206295,-0.24753867791842477,-0.24839857651245556,-0.2254840724547158,-0.2383642722625774,-0.03972946128742372
2014-12-28,Custer,435,1940,677,3052,72,211,183,466,3518,2014,dec,REP,0.0,-0.0025706940874036244,0.0226586102719033,0.0032873109796187627,-0.013698630136986356,-0.009389671361502372,-0.010810810810810811,-0.010615711252653925,0.001423284941645342
2014-12-28,Crowley,438,920,404,1762,65,74,88,227,1989,2014,dec,REP,0.004587155963302836,0.0032715376226826187,0.022784810126582178,0.008009153318077722,-0.3085106382978723,-0.20430107526881724,-0.29032258064516125,-0.270096463022508,-0.03399708596406026
2014-12-28,Costilla,1596,313,382,2291,191,92,193,476,2767,2014,dec,DEM,-0.015422578655151176,-0.03692307692307695,-0.0660146699266504,-0.02717622080679405,0.1301775147928994,0.17948717948717952,0.23717948717948723,0.18114143920595538,0.0032632342277012505
2014-12-28,Conejos,2362,1700,676,4738,398,257,212,867,5605,2014,dec,DEM,-0.0012684989429175841,-0.0017615971814445297,0.008955223880596996,0.0,-0.00995024875621886,-0.011538461538461497,-0.0046948356807511304,-0.00914285714285712,-0.0014252627828256204
